Dates,AMZN US Equity,MSFT US Equity,CRM US Equity,NOW US Equity,WDAY US Equity,DOCU US Equity,GOOGL US Equity,ADBE US Equity,NFLX US Equity,700 HK Equity,NTES US Equity,HUBS US Equity,ABBN SW Equity,SIE GR Equity,HEXAB SS Equity,9984 JP Equity,SYK US Equity,ROP US Equity,ISRG US Equity,PYPL US Equity,ADYEN NA Equity,ANET US Equity,IBKR US Equity,SHL GY Equity,CNK US Equity,CGX CN Equity,7203 JP Equity,6758 JP Equity,7974 JP Equity,WPP LN Equity,OMC US Equity,SAP GY Equity,ORCL US Equity,NJOB SS Equity,WAGE US Equity,WMT US Equity,CVS US Equity,UBSGE SW Equity,DBK GY Equity,SAN SM Equity,ANZ AU Equity,JNPR US Equity,AEO US Equity,ANF US Equity,GPS US Equity,KSS US Equity,GPC US Equity,KR US Equity,COST US Equity,M US Equity,SPX Index,BBY US Equity,PAYX US Equity,CMCSA US Equity,TGT US Equity,AMC US Equity,CINE LN Equity
31-01-12,194.4400,29.5300,29.2000,#N/A N/A,#N/A N/A,#N/A N/A,290.3360,30.9500,17.1710,4.8912,47.8100,#N/A N/A,20.8641,91.3488,17.2037,27.8280,55.4300,93.3900,153.3030,#N/A N/A,#N/A N/A,#N/A N/A,15.1200,#N/A N/A,19.7200,25.0747,36.8331,18.2331,135.5355,11.7409,45.6100,60.3750,28.2100,0.3303,#N/A N/A,61.3600,41.7500,#N/A N/A,36.0342,7.6494,22.6967,20.9300,14.0900,45.9400,18.9800,45.9900,63.7800,11.8800,82.2700,33.6900,1312.4100,23.9500,31.5100,13.2900,50.8100,#N/A N/A,1.3353
30-12-11,173.1000,25.9600,25.3650,#N/A N/A,#N/A N/A,#N/A N/A,323.2630,28.2700,9.8990,4.0194,44.8500,#N/A N/A,18.8346,92.8587,14.9531,29.4454,49.7100,86.8700,154.3370,#N/A N/A,#N/A N/A,#N/A N/A,14.9400,#N/A N/A,18.4900,25.3000,33.3160,17.9504,137.6802,10.4763,44.5800,52.9416,25.6500,0.3052,#N/A N/A,59.7600,40.7800,#N/A N/A,32.4736,7.4824,21.0535,20.4100,15.2900,48.8400,18.5500,49.3500,61.2000,12.1100,83.3200,32.1800,1257.6100,23.3700,30.1100,11.8550,51.2200,#N/A N/A,1.2642
30-11-11,192.2900,25.5800,29.6050,#N/A N/A,#N/A N/A,#N/A N/A,299.9850,27.4200,9.2190,3.7372,45.0900,#N/A N/A,18.9598,97.2935,15.1751,32.8349,48.8300,85.1900,144.7370,#N/A N/A,#N/A N/A,#N/A N/A,14.8700,#N/A N/A,19.5900,24.9534,32.3450,17.6873,149.9291,10.4956,43.1700,59.6755,31.3500,0.3402,#N/A N/A,58.9000,38.8400,#N/A N/A,32.7577,7.4057,20.4035,22.7100,13.9100,47.9100,18.6900,53.8000,58.5000,11.5900,85.3000,32.3300,1246.9600,27.0900,29.1100,11.3350,52.7000,#N/A N/A,1.2651
31-10-11,213.5100,26.6300,33.2925,#N/A N/A,#N/A N/A,#N/A N/A,296.6070,29.4100,11.7260,4.7134,47.3700,#N/A N/A,19.1743,103.3560,15.5518,33.2008,47.9100,81.1000,144.6200,#N/A N/A,#N/A N/A,#N/A N/A,15.3800,#N/A N/A,20.6700,26.6003,33.9192,21.5779,153.4317,10.4193,44.4800,60.8394,32.7700,0.4313,#N/A N/A,56.7200,36.3325,#N/A N/A,36.0245,8.4728,22.9808,24.4700,13.1300,74.4000,18.9000,53.0100,57.4300,11.5900,83.2500,30.5300,1253.3000,26.2300,29.1400,11.7250,54.7500,#N/A N/A,1.2202
30-09-11,216.2300,24.8900,28.5700,#N/A N/A,#N/A N/A,#N/A N/A,257.7700,24.1700,16.1810,4.2175,38.1600,#N/A N/A,17.4408,88.3865,13.2424,29.7122,47.1300,68.9100,121.4270,#N/A N/A,#N/A N/A,#N/A N/A,13.9300,#N/A N/A,18.8800,25.2909,34.8457,19.5359,147.2647,9.4045,36.8400,51.5298,28.7400,0.3666,#N/A N/A,51.9000,33.5900,#N/A N/A,30.1327,8.2330,18.9813,17.2600,11.7200,61.5600,16.2400,49.1000,50.8000,10.9800,82.1300,26.3200,1131.4200,23.3000,26.3700,10.4600,49.0400,#N/A N/A,1.1186
31-08-11,215.2300,26.6000,32.1875,#N/A N/A,#N/A N/A,#N/A N/A,270.7420,25.2400,33.5730,4.7513,50.5600,#N/A N/A,21.4845,100.6787,17.0341,33.0241,48.8400,76.9500,127.1170,#N/A N/A,#N/A N/A,#N/A N/A,15.0100,#N/A N/A,20.9500,26.5609,35.7292,21.7590,175.1176,10.4811,40.5500,54.7580,28.0700,0.3271,#N/A N/A,53.1900,35.9100,#N/A N/A,34.6471,9.0991,21.7347,20.9300,11.0700,63.6100,16.5200,46.3400,55.0200,11.7800,78.5400,25.9500,1218.8900,25.5900,26.9800,10.7550,51.6700,#N/A N/A,1.2507
29-07-11,222.5200,27.4000,36.1775,#N/A N/A,#N/A N/A,#N/A N/A,302.1370,27.7100,37.9990,5.2034,50.5200,#N/A N/A,24.0924,123.8129,20.4104,38.9997,54.3400,81.6300,133.5170,#N/A N/A,#N/A N/A,#N/A N/A,15.1400,#N/A N/A,19.4900,25.1908,40.8785,25.2267,159.2381,11.4127,46.9200,62.7702,30.5800,0.4133,#N/A N/A,52.7100,36.3500,#N/A N/A,47.1593,10.3616,22.8922,23.3900,13.1400,73.1200,19.2900,54.7100,53.1600,12.4350,78.2500,28.8700,1292.2800,27.6000,28.2300,12.0100,51.4900,#N/A N/A,1.2204
30-06-11,204.4900,26.0000,37.2450,#N/A N/A,#N/A N/A,#N/A N/A,253.4350,31.4500,37.5270,5.4279,45.0900,#N/A N/A,25.8907,133.0560,24.6468,37.6117,58.6900,83.3000,124.0370,#N/A N/A,#N/A N/A,#N/A N/A,15.6500,#N/A N/A,20.7100,27.7121,40.3426,26.2786,187.0655,12.5323,48.1600,60.5793,32.9100,0.4271,#N/A N/A,53.1400,37.5800,#N/A N/A,50.3335,11.3643,23.5620,31.5000,12.7500,66.9200,18.1000,50.0100,54.4000,12.4000,81.2400,29.2400,1320.6400,31.4100,30.7200,12.6700,46.9100,#N/A N/A,1.2985
31-05-11,196.6900,25.0100,38.0650,#N/A N/A,#N/A N/A,#N/A N/A,264.7660,34.6300,38.6860,5.7546,46.1300,#N/A N/A,26.8253,129.4475,27.0528,38.6649,62.4000,83.4700,116.3330,#N/A N/A,#N/A N/A,#N/A N/A,17.1600,#N/A N/A,21.7500,26.8119,41.7999,26.5921,231.9892,12.4405,46.7700,62.0223,34.2200,0.4818,#N/A N/A,55.2200,38.6900,#N/A N/A,50.6507,11.6777,23.5795,36.6100,13.2600,75.7700,19.4000,53.2400,54.8000,12.4100,82.4800,28.8800,1345.2000,31.7600,32.3000,12.6200,49.5300,#N/A N/A,1.3543
29-04-11,195.8100,25.9200,34.6500,#N/A N/A,#N/A N/A,#N/A N/A,272.3140,33.5500,33.2390,5.6901,49.2800,#N/A N/A,27.5719,141.1689,26.0520,41.5645,59.0000,86.4900,116.5670,#N/A N/A,#N/A N/A,#N/A N/A,17.5400,#N/A N/A,20.3300,25.9939,39.6028,27.7097,235.0417,13.0026,49.1900,64.4931,35.9600,0.5974,#N/A N/A,54.9800,36.2200,#N/A N/A,55.6576,12.5728,26.5222,38.3300,15.5600,70.8000,23.2400,52.7100,53.7000,12.1550,80.8900,23.9100,1363.6100,31.2200,32.7100,13.1050,49.1000,#N/A N/A,1.4487
31-03-11,180.1300,25.3900,33.3950,#N/A N/A,#N/A N/A,#N/A N/A,293.6640,33.1600,33.9690,4.8732,49.5100,#N/A N/A,24.0882,133.1055,23.8873,40.0821,60.8000,86.4600,111.1530,#N/A N/A,#N/A N/A,#N/A N/A,15.8900,#N/A N/A,19.3500,23.8812,40.4443,32.1623,271.2785,12.3452,49.0600,61.3008,33.4325,0.5833,#N/A N/A,52.0500,34.3200,#N/A N/A,50.1112,11.4333,24.6648,42.0800,15.8900,58.7000,22.6600,53.0400,53.6400,11.9850,73.3200,24.2600,1325.8300,28.7200,31.3850,12.3600,50.0100,#N/A N/A,1.3238
28-02-11,173.2900,26.5800,33.0675,#N/A N/A,#N/A N/A,#N/A N/A,306.9970,34.5000,29.5240,5.2894,46.6500,#N/A N/A,24.4433,130.3077,22.0434,40.9896,63.2600,84.1300,109.3170,#N/A N/A,#N/A N/A,#N/A N/A,15.4500,#N/A N/A,20.0800,24.7020,46.6707,36.5669,292.8528,13.7556,50.9000,60.2986,32.9000,0.5286,#N/A N/A,51.9800,33.0600,#N/A N/A,54.6875,12.1205,24.5595,44.0000,15.3500,57.3700,22.5300,53.8900,52.6900,11.4500,74.7900,23.9000,1327.2200,32.2400,33.6300,12.8800,52.5500,#N/A N/A,1.4101
31-01-11,169.6400,27.7250,32.2850,#N/A N/A,#N/A N/A,#N/A N/A,300.4710,33.0500,30.5830,5.1830,40.3400,#N/A N/A,23.6901,124.6053,21.5406,34.4394,57.5600,77.6900,107.6370,#N/A N/A,#N/A N/A,#N/A N/A,16.1700,#N/A N/A,16.9500,22.0958,41.4786,34.5126,270.5868,12.3855,44.8800,57.8287,32.0300,0.5669,#N/A N/A,56.0700,34.2000,#N/A N/A,50.3349,12.0572,23.6274,37.1200,14.4600,50.4100,19.2700,50.7800,51.7500,10.7000,71.8400,23.1500,1286.1200,34.0000,32.0000,11.3750,54.8300,#N/A N/A,1.3371
31-12-10,180.0000,27.9100,33.0000,#N/A N/A,#N/A N/A,#N/A N/A,297.2730,30.7800,25.1000,4.3455,36.1500,#N/A N/A,22.2329,119.1406,21.3326,34.3895,53.7000,76.4300,85.9170,#N/A N/A,#N/A N/A,#N/A N/A,17.8200,#N/A N/A,17.2400,22.5385,39.3932,35.8087,291.5341,12.3091,45.8000,50.5320,31.3000,0.4172,#N/A N/A,53.9300,34.7700,#N/A N/A,44.1449,10.3420,23.8894,36.9200,14.6300,57.6300,22.1400,54.3400,51.3400,11.1800,72.2100,25.3000,1257.6400,34.2900,30.9100,10.9850,60.1300,#N/A N/A,1.3436
30-11-10,175.4000,25.2575,34.8050,#N/A N/A,#N/A N/A,#N/A N/A,278.1240,27.8000,29.4140,4.4473,38.1800,#N/A N/A,19.4209,107.1466,18.9947,34.6849,50.0900,72.4100,86.7630,#N/A N/A,#N/A N/A,#N/A N/A,18.3100,#N/A N/A,17.5500,21.3430,38.5121,35.5340,271.8574,11.0866,45.4400,46.8622,27.0450,0.3708,#N/A N/A,54.0900,31.0000,#N/A N/A,40.6189,9.3620,21.7627,34.0200,16.5000,50.2500,21.3600,56.4200,48.1400,11.7750,67.6100,25.6800,1180.5500,42.7200,28.5400,10.0175,56.9400,#N/A N/A,1.2686
29-10-10,165.2300,26.6650,29.0175,#N/A N/A,#N/A N/A,#N/A N/A,307.1470,28.1500,24.7960,4.5795,41.8200,#N/A N/A,20.7219,110.8471,17.7780,32.1779,49.4900,69.4300,87.6500,#N/A N/A,#N/A N/A,#N/A N/A,18.7200,#N/A N/A,17.5500,20.8256,35.5199,33.4203,259.0384,11.6283,43.9600,52.1433,29.3800,0.3134,#N/A N/A,54.1700,30.1300,#N/A N/A,49.0666,12.6346,24.3535,32.3900,16.0200,42.8600,19.0100,51.2200,47.8600,11.0000,62.7700,23.6700,1183.2600,42.9800,27.7400,10.3128,51.9400,#N/A N/A,1.4185
30-09-10,157.0600,24.4900,27.9500,#N/A N/A,#N/A N/A,#N/A N/A,263.1500,26.1500,23.1660,4.3709,39.4400,#N/A N/A,21.1154,102.2598,18.7810,32.7223,50.0500,65.1800,94.5800,#N/A N/A,#N/A N/A,#N/A N/A,17.2100,#N/A N/A,16.1000,20.1904,35.9214,30.9250,249.9401,11.0804,39.4800,49.4202,26.8500,0.3527,#N/A N/A,53.5200,31.4700,#N/A N/A,46.5447,12.4811,22.8654,30.3500,14.9600,39.3200,18.6400,52.6800,44.5900,10.8300,64.4900,23.0800,1141.2000,40.8300,27.4900,9.0400,53.4400,#N/A N/A,1.2680
31-08-10,124.8300,23.4650,27.4700,#N/A N/A,#N/A N/A,#N/A N/A,225.2280,27.7000,17.9310,3.6584,39.7300,#N/A N/A,19.2996,88.2241,14.3432,28.6648,43.1900,58.0800,88.3430,#N/A N/A,#N/A N/A,#N/A N/A,16.1900,#N/A N/A,14.6100,19.9213,34.0031,28.1536,277.9693,9.9090,35.0100,43.7200,21.8450,0.3048,#N/A N/A,50.1400,26.9800,#N/A N/A,48.8672,11.5406,20.0983,27.2000,12.6400,34.6000,16.8900,46.9400,41.9300,9.8650,56.5000,19.4100,1049.3300,31.3900,24.8900,8.5475,51.1600,#N/A N/A,1.1681
30-07-10,117.8900,25.8100,24.7375,#N/A N/A,#N/A N/A,#N/A N/A,242.6600,28.7200,14.6500,3.8543,38.3000,#N/A N/A,20.1999,94.5260,14.7371,29.8982,46.5700,62.5000,109.4570,#N/A N/A,#N/A N/A,#N/A N/A,16.5500,#N/A N/A,14.5900,19.7122,35.2764,31.2861,279.4356,10.6334,37.2600,45.7202,23.6400,0.2983,#N/A N/A,51.1900,30.6900,#N/A N/A,54.3241,12.7937,20.8349,27.7800,12.3100,36.9400,18.1100,47.6900,42.8300,10.5900,56.7100,18.6500,1101.6000,34.6600,25.9900,9.7350,51.3200,#N/A N/A,1.2342
30-06-10,109.2600,23.0100,21.4550,#N/A N/A,#N/A N/A,#N/A N/A,222.6910,26.4300,15.5210,3.3517,31.7100,#N/A N/A,17.6023,88.1067,11.5414,26.7668,50.0600,55.9600,105.2070,#N/A N/A,#N/A N/A,#N/A N/A,16.6000,#N/A N/A,13.1500,18.3616,34.7708,26.9022,297.4712,9.5090,34.3000,44.9587,21.4600,0.2780,#N/A N/A,48.0700,29.3200,#N/A N/A,44.4616,10.5365,18.2972,22.8200,11.7500,30.6900,19.4600,47.5000,39.4500,9.8450,54.8300,17.9000,1030.7100,33.8600,25.9700,8.6850,49.1700,#N/A N/A,1.1766
31-05-10,125.4600,25.8000,21.6325,#N/A N/A,#N/A N/A,#N/A N/A,243.0500,32.0800,15.8790,3.8577,30.3600,#N/A N/A,17.1367,88.1416,10.7867,23.9328,53.0300,58.0200,107.5900,#N/A N/A,#N/A N/A,#N/A N/A,16.7700,#N/A N/A,15.9900,19.0572,35.9925,30.9009,294.9632,9.5061,37.9500,43.3091,22.5700,0.2813,#N/A N/A,50.5600,34.6300,#N/A N/A,46.2182,10.0673,18.8096,26.6200,13.1000,35.8300,21.8000,50.7500,40.6100,10.0650,58.2500,22.2100,1089.4100,42.2500,28.5400,9.0450,54.5300,#N/A N/A,1.0474
30-04-10,137.1000,30.5350,21.4000,#N/A N/A,#N/A N/A,#N/A N/A,263.1020,33.6000,14.1290,4.2090,34.9100,#N/A N/A,19.3127,94.6698,14.0264,22.4373,57.4400,61.0200,120.1870,#N/A N/A,#N/A N/A,#N/A N/A,17.1500,#N/A N/A,18.2600,20.2125,38.9728,34.7724,337.0906,10.6668,42.6600,48.0778,25.8675,0.2960,#N/A N/A,53.6400,36.9200,#N/A N/A,53.8753,12.4663,22.4237,28.4100,16.8100,43.7300,24.7300,54.9900,42.8000,11.1150,59.0800,23.2000,1186.6900,45.5200,30.5700,9.8850,56.8700,#N/A N/A,1.1986
31-03-10,135.7700,29.2875,18.6125,#N/A N/A,#N/A N/A,#N/A N/A,283.8350,35.3700,10.5340,4.0127,35.5200,#N/A N/A,21.9083,97.3708,12.5399,24.6468,57.2200,57.8400,116.0430,#N/A N/A,#N/A N/A,#N/A N/A,16.1500,#N/A N/A,18.3400,19.9902,40.0792,38.3134,334.9743,10.3755,38.8100,48.5293,25.7100,0.2431,#N/A N/A,55.6000,36.5600,#N/A N/A,59.9489,13.0975,23.2779,30.6800,18.5200,45.6400,23.1100,54.7800,42.2400,10.8300,59.7100,21.7700,1169.4300,42.5400,30.7200,9.4150,52.6000,#N/A N/A,1.1297
26-02-10,118.4000,28.6700,16.9875,#N/A N/A,#N/A N/A,#N/A N/A,263.6550,34.6500,9.4360,3.9218,38.8600,#N/A N/A,20.2046,83.2498,11.7664,26.1902,53.1000,55.4400,115.7130,#N/A N/A,#N/A N/A,#N/A N/A,17.2300,#N/A N/A,16.1100,17.9310,37.4789,34.3275,272.0315,9.2025,36.6200,44.5602,24.6500,0.2524,#N/A N/A,54.0700,33.7500,#N/A N/A,49.2718,12.7750,20.6849,27.9800,16.8700,36.4200,21.5000,53.8200,40.3600,11.0500,60.9700,19.1500,1104.4900,36.5000,29.9400,8.2200,51.5200,#N/A N/A,0.9621
29-01-10,125.4100,28.1800,15.8875,#N/A N/A,#N/A N/A,#N/A N/A,265.2290,32.3000,8.8930,3.7397,32.8000,#N/A N/A,18.3404,87.3482,11.9497,25.4310,51.9200,50.0800,109.3530,#N/A N/A,#N/A N/A,#N/A N/A,15.9000,#N/A N/A,14.1800,16.5729,38.7931,33.2670,279.0672,9.3110,35.3000,45.9448,23.0600,0.2713,#N/A N/A,53.4300,32.3700,#N/A N/A,47.8733,14.0704,19.3093,24.8300,15.8900,31.5400,19.0800,50.3700,37.6800,10.7150,57.4300,15.9300,1073.8700,36.6500,28.9900,7.9150,51.2700,#N/A N/A,0.9984
31-12-09,134.5200,30.4800,18.4425,#N/A N/A,#N/A N/A,#N/A N/A,310.2900,36.7800,7.8700,4.3461,37.6200,#N/A N/A,19.2397,89.2195,12.9385,23.4899,50.3700,52.3700,101.1430,#N/A N/A,#N/A N/A,#N/A N/A,17.7200,#N/A N/A,14.3700,17.3563,42.0004,28.9024,238.5798,9.8422,39.1500,47.3187,24.5300,0.3029,#N/A N/A,53.4500,32.2100,#N/A N/A,55.0434,16.2892,20.5417,26.6700,16.9800,34.8500,20.9500,53.9300,37.9600,10.2650,59.1700,16.7600,1115.1000,39.4600,30.6400,8.4300,48.3700,#N/A N/A,0.9620
30-11-09,135.9100,29.4100,15.6700,#N/A N/A,#N/A N/A,#N/A N/A,291.7820,35.0800,8.3760,3.6977,38.2400,#N/A N/A,18.2848,94.6777,12.0488,23.9833,50.4000,52.0400,93.5130,#N/A N/A,#N/A N/A,#N/A N/A,16.9300,#N/A N/A,12.6500,16.3182,39.8563,26.9378,245.7421,9.3135,36.7200,47.6536,22.0800,0.4943,#N/A N/A,54.5500,31.0100,#N/A N/A,55.9008,16.8066,20.2075,26.1300,15.3800,39.9300,21.4200,53.1400,35.8300,11.3700,59.9100,16.3100,1095.6300,42.8300,31.3500,7.3300,46.5600,#N/A N/A,0.9312
30-10-09,118.8100,27.7300,14.1875,#N/A N/A,#N/A N/A,#N/A N/A,268.3200,32.9400,7.6360,3.5377,38.6200,#N/A N/A,18.7701,87.4629,11.7118,24.1667,46.0000,50.5500,82.1170,#N/A N/A,#N/A N/A,#N/A N/A,16.0100,#N/A N/A,11.5900,15.6770,40.6667,30.9444,257.5556,9.0173,34.2800,45.3869,21.1000,0.2651,#N/A N/A,49.6800,35.3000,#N/A N/A,56.7219,15.9358,20.7309,25.5100,17.4900,32.8200,21.3400,57.2200,34.9900,11.5650,56.8500,17.5700,1036.1900,38.1800,28.4100,7.2500,48.4300,#N/A N/A,1.0299
30-09-09,93.3600,25.7200,14.2325,#N/A N/A,#N/A N/A,#N/A N/A,248.1650,33.0400,6.5960,3.2539,45.6800,#N/A N/A,20.0675,90.3590,10.4833,22.0005,45.4300,50.9800,87.4170,#N/A N/A,#N/A N/A,#N/A N/A,19.8700,#N/A N/A,10.3600,14.9701,39.8082,29.6053,256.4674,8.6011,36.9400,48.7319,20.8400,0.2615,#N/A N/A,49.0900,35.7400,#N/A N/A,59.6510,15.8424,21.5559,27.0200,16.8600,32.8800,21.4000,57.0500,38.0600,10.3200,56.3800,18.2900,1057.0800,37.5200,29.0500,8.4400,46.6800,#N/A N/A,1.0289
31-08-09,81.1900,24.6500,12.9675,#N/A N/A,#N/A N/A,#N/A N/A,231.0590,31.4200,6.2330,2.9750,41.9900,#N/A N/A,19.2079,83.9014,9.0447,22.4604,41.4600,47.3800,74.2370,#N/A N/A,#N/A N/A,#N/A N/A,18.9800,#N/A N/A,10.0400,14.3000,42.9818,27.0925,271.0331,8.4647,36.3200,48.8489,21.8800,0.2513,#N/A N/A,50.8700,37.5200,#N/A N/A,52.7489,15.1430,17.9411,23.0700,13.5000,32.2900,19.6500,51.5900,37.0400,10.7950,50.9800,15.5200,1020.6300,36.2800,28.2900,7.6600,47.0000,#N/A N/A,1.0224
31-07-09,85.7600,23.5200,10.8350,#N/A N/A,#N/A N/A,#N/A N/A,221.7400,32.4200,6.2770,2.6991,44.0600,#N/A N/A,18.2618,77.2080,9.5204,21.2935,38.8800,47.8200,75.7730,#N/A N/A,#N/A N/A,#N/A N/A,18.7900,#N/A N/A,11.0900,14.7435,42.1642,28.2680,270.4216,7.7094,34.0000,47.0019,22.1300,0.2255,#N/A N/A,49.8800,33.4800,#N/A N/A,50.2164,14.2329,15.4133,26.1300,14.3900,28.5900,16.3200,48.5500,35.4200,10.6900,49.5000,13.9100,987.4800,37.3700,26.5000,7.4300,43.6200,#N/A N/A,0.9416
30-06-09,83.6600,23.7700,9.5425,#N/A N/A,#N/A N/A,#N/A N/A,210.9990,28.3000,5.9060,2.3340,35.1800,#N/A N/A,15.7419,67.0398,7.9087,19.5390,39.7400,45.3100,54.5530,#N/A N/A,#N/A N/A,#N/A N/A,15.5300,#N/A N/A,11.3200,13.5463,38.1022,26.2147,276.4743,6.6391,31.5800,40.2814,21.4200,0.2536,#N/A N/A,48.4400,31.8700,#N/A N/A,47.1404,11.8290,13.3157,23.6000,14.1700,25.3900,16.4000,42.7500,33.5600,11.0250,45.7800,11.7600,919.3200,33.4900,25.2000,7.2300,39.4700,#N/A N/A,0.9334
29-05-09,77.9900,20.8900,9.4875,#N/A N/A,#N/A N/A,#N/A N/A,208.8170,28.1800,5.6310,2.2289,34.5800,#N/A N/A,16.3533,70.7621,7.3080,18.1504,38.4400,42.9800,49.8930,#N/A N/A,#N/A N/A,#N/A N/A,14.8700,#N/A N/A,10.6200,13.9326,39.8577,26.1011,269.9027,7.4187,30.5000,42.8512,19.5900,0.2363,#N/A N/A,49.7400,29.8000,#N/A N/A,51.8739,10.4012,12.7152,24.7300,14.8100,30.1100,17.8500,42.4700,33.4800,11.4000,48.5200,11.6800,919.1400,35.1000,27.3400,6.8850,39.3000,#N/A N/A,0.9142
30-04-09,80.5200,20.2600,10.7025,#N/A N/A,#N/A N/A,#N/A N/A,198.1770,27.3500,6.4730,1.7805,30.1800,#N/A N/A,14.3232,64.7293,6.7882,15.6740,38.7100,45.5900,47.9100,#N/A N/A,#N/A N/A,#N/A N/A,14.7500,#N/A N/A,8.9000,12.1230,38.9322,25.5840,266.0532,6.8921,31.4700,38.3391,19.3400,0.2360,#N/A N/A,50.4000,31.7800,#N/A N/A,41.7075,9.4450,11.5879,21.6500,14.8200,27.0600,15.5400,45.3500,33.9600,10.8100,48.6000,13.6800,872.8100,38.3800,27.0100,7.7300,41.2600,#N/A N/A,0.8332
31-03-09,73.4400,18.3700,8.1825,#N/A N/A,#N/A N/A,#N/A N/A,174.1990,21.3900,6.1310,1.4811,26.8500,#N/A N/A,13.8984,55.4308,4.2438,12.6422,34.0400,42.4500,31.7870,#N/A N/A,#N/A N/A,#N/A N/A,16.1300,#N/A N/A,9.3900,11.1947,31.4041,20.1107,286.3614,5.6159,23.4000,35.2950,18.0700,0.2179,#N/A N/A,52.1000,27.4900,#N/A N/A,31.1353,6.7530,10.9100,15.0500,12.2400,23.8000,12.9900,42.3200,29.8600,10.6100,46.3200,8.9000,797.8700,37.9600,25.6700,6.8200,34.3900,#N/A N/A,0.7155
27-02-09,64.7900,16.1500,7.0000,#N/A N/A,#N/A N/A,#N/A N/A,169.1590,16.7000,5.1770,1.1591,20.4800,#N/A N/A,12.2640,50.0282,3.8734,12.2499,33.6700,41.3500,30.3200,#N/A N/A,#N/A N/A,#N/A N/A,14.0500,#N/A N/A,7.6900,11.3217,32.4622,17.0274,290.8330,5.2438,24.0300,32.4449,15.5400,0.2306,#N/A N/A,49.2400,25.7400,#N/A N/A,20.5248,6.1284,8.5823,14.2100,9.7600,21.9900,10.7900,35.1400,28.1400,10.3350,42.3400,7.8700,735.0900,28.8200,22.0600,6.5300,28.3100,#N/A N/A,0.6695
30-01-09,58.8200,17.1000,6.6525,#N/A N/A,#N/A N/A,#N/A N/A,169.4290,19.3100,5.1630,1.2482,19.0100,#N/A N/A,13.0405,54.6867,2.9524,15.7233,42.2400,41.1400,34.4100,#N/A N/A,#N/A N/A,#N/A N/A,15.2700,#N/A N/A,7.9100,11.0310,32.5253,19.7932,314.6892,5.6474,25.8900,35.7204,16.8300,0.2325,#N/A N/A,47.1200,26.8800,#N/A N/A,20.6227,7.9727,8.4676,14.1600,9.0100,17.8500,11.2800,36.7100,32.0200,11.2500,45.0300,8.9500,825.8800,28.0200,24.2900,7.3250,31.2000,#N/A N/A,0.6375
31-12-08,51.2800,19.4400,8.0025,#N/A N/A,#N/A N/A,#N/A N/A,153.9740,21.2900,4.2700,1.2902,22.1000,#N/A N/A,14.7454,72.0500,4.2722,17.7460,39.9500,43.4100,42.3300,#N/A N/A,#N/A N/A,#N/A N/A,17.8900,#N/A N/A,7.4300,11.2955,31.6063,21.2775,373.6300,5.8664,26.9200,35.6237,17.7300,0.2070,#N/A N/A,56.0600,28.7400,#N/A N/A,30.5103,9.3703,10.7749,17.5100,9.3600,23.0700,13.3900,36.2000,37.8600,13.2050,52.5000,10.3500,903.2500,28.1100,26.2800,8.4400,34.5300,#N/A N/A,0.6034
28-11-08,42.7000,20.2200,7.1550,#N/A N/A,#N/A N/A,#N/A N/A,146.6220,23.1600,3.2830,1.0967,18.4000,#N/A N/A,12.9149,57.9874,4.6482,13.6235,38.9200,45.7700,44.1770,#N/A N/A,#N/A N/A,#N/A N/A,18.2400,#N/A N/A,7.5300,12.0123,31.3906,19.3262,309.9299,5.5483,28.2900,34.1002,16.0900,0.3507,#N/A N/A,55.8800,28.9300,#N/A N/A,27.6125,8.0350,9.7058,17.3800,9.6000,19.3300,13.0200,32.6600,39.1500,13.8300,51.4700,7.4200,896.2400,20.7100,28.2600,8.6700,33.7600,#N/A N/A,0.5986
31-10-08,57.2400,22.3300,7.7400,#N/A N/A,#N/A N/A,#N/A N/A,179.8540,26.6400,3.5370,1.4192,22.5000,#N/A N/A,12.8757,58.5226,5.6566,9.6682,53.4600,45.3500,57.5970,#N/A N/A,#N/A N/A,#N/A N/A,21.3700,#N/A N/A,8.2900,11.7054,37.9605,22.5931,311.4187,6.0563,29.5400,35.1274,18.2900,0.2194,#N/A N/A,55.8100,30.6500,#N/A N/A,29.0991,9.7670,11.5357,18.7400,11.1200,28.9600,12.9400,35.1300,39.3500,13.7300,57.0100,12.2900,968.7500,26.8800,28.5400,7.8800,40.1200,#N/A N/A,0.6670
30-09-08,72.7600,26.6900,12.1000,#N/A N/A,#N/A N/A,#N/A N/A,200.4540,39.4700,4.4110,1.4294,22.8000,#N/A N/A,18.8235,90.2333,9.8246,12.6471,62.3000,56.9600,80.3270,#N/A N/A,#N/A N/A,#N/A N/A,22.1700,#N/A N/A,13.6000,13.9177,41.2468,29.6638,408.7014,7.9749,38.5600,52.9866,20.3100,0.2883,#N/A N/A,59.8900,33.6600,#N/A N/A,54.1211,13.5438,14.8163,21.0700,15.2500,39.4500,17.7800,46.0800,40.2100,13.7400,64.9300,17.9800,1166.3600,37.5000,33.0300,9.8150,49.0500,#N/A N/A,0.8059
